"BIO #1,Malalag loam,Open Pollinated Variety- White,Mindanao,106,226,16"
"BIO #1,Matina clay,Open Pollinated Variety- White,Mindanao,106,226,16"
"BIO #1,Mountain soil,Open Pollinated Variety- White,Mindanao,106,226,16"
"BIO #1,San Miguel silty clay loam ,Open Pollinated Variety- White,Mindanao,106,226,16"
"BIO 62556,Bolinao clay ,Hybrid Yellow Corn,Luzon,109,209,18"
"BIO 62556,Camasan sandy clay loam,Hybrid Yellow Corn,Luzon,109,209,18"
"BIO 62556,Malalag loam,Hybrid Yellow Corn,Luzon,109,209,18"
"BIO 62556,Matina clay,Hybrid Yellow Corn,Luzon,109,209,18"
"BIO 62556,Mountain soil,Hybrid Yellow Corn,Luzon,109,209,18"
"BIO 62556,San Miguel silty clay loam ,Hybrid Yellow Corn,Luzon,109,209,18"
"BIO 81163,Bolinao clay ,Hybrid Yellow Corn,National,108,202,16"
"BIO 81163,Camasan sandy clay loam,Hybrid Yellow Corn,National,108,202,16"
"BIO 81163,Malalag loam,Hybrid Yellow Corn,National,108,202,16"
"BIO 81163,Matina clay,Hybrid Yellow Corn,National,108,202,16"
"BIO 81163,Mountain soil,Hybrid Yellow Corn,National,108,202,16"
"BIO 81163,San Miguel silty clay loam ,Hybrid Yellow Corn,National,108,202,16"
"BIO 91538,Bolinao clay ,Hybrid Yellow Corn,Luzon,106,198,17"
"BIO 91538,Camasan sandy clay loam,Hybrid Yellow Corn,Luzon,106,198,17"
"BIO 91538,Malalag loam,Hybrid Yellow Corn,Luzon,106,198,17"
"BIO 91538,Matina clay,Hybrid Yellow Corn,Luzon,106,198,17"
"BIO 91538,Mountain soil,Hybrid Yellow Corn,Luzon,106,198,17"
"BIO 91538,San Miguel silty clay loam ,Hybrid Yellow Corn,Luzon,106,198,17"
"BIO 91538,Bolinao clay ,Hybrid Yellow Corn,Mindanao,106,198,17"
"BIO 91538,Camasan sandy clay loam,Hybrid Yellow Corn,Mindanao,106,198,17"
"BIO 91538,Malalag loam,Hybrid Yellow Corn,Mindanao,106,198,17"
"BIO 91538,Matina clay,Hybrid Yellow Corn,Mindanao,106,198,17"
"BIO 91538,Mountain soil,Hybrid Yellow Corn,Mindanao,106,198,17"
"BIO 91538,San Miguel silty clay loam ,Hybrid Yellow Corn,Mindanao,106,198,17"
"Bioseed 9540,Bolinao clay ,Hybrid Yellow Corn,Luzon,104,205,17"
"Bioseed 9540,Camasan sandy clay loam,Hybrid Yellow Corn,Luzon,104,205,17"
"Bioseed 9540,Malalag loam,Hybrid Yellow Corn,Luzon,104,205,17"
"Bioseed 9540,Matina clay,Hybrid Yellow Corn,Luzon,104,205,17"
"Bioseed 9540,Mountain soil,Hybrid Yellow Corn,Luzon,104,205,17"
"Bioseed 9540,San Miguel silty clay loam ,Hybrid Yellow Corn,Luzon,104,205,17"
"Bioseed 9540,Bolinao clay ,Hybrid Yellow Corn,Mindanao,104,205,17"
"Bioseed 9540,Camasan sandy clay loam,Hybrid Yellow Corn,Mindanao,104,205,17"
"Bioseed 9540,Malalag loam,Hybrid Yellow Corn,Mindanao,104,205,17"
"Bioseed 9540,Matina clay,Hybrid Yellow Corn,Mindanao,104,205,17"
"Bioseed 9540,Mountain soil,Hybrid Yellow Corn,Mindanao,104,205,17"
"Bioseed 9540,San Miguel silty clay loam ,Hybrid Yellow Corn,Mindanao,104,205,17"
"Bioseed 9541,Bolinao clay ,Hybrid Yellow Corn,Mindanao,103,207,17"
"Bioseed 9541,Camasan sandy clay loam,Hybrid Yellow Corn,Mindanao,103,207,17"
"Bioseed 9541,Malalag loam,Hybrid Yellow Corn,Mindanao,103,207,17"
"Bioseed 9541,Matina clay,Hybrid Yellow Corn,Mindanao,103,207,17"
"Bioseed 9541,Mountain soil,Hybrid Yellow Corn,Mindanao,103,207,17"
"Bioseed 9541,San Miguel silty clay loam ,Hybrid Yellow Corn,Mindanao,103,207,17"
